,type,genotype,N,mean,sd,se,gene,log2Mean,lineGroup
4997,Aother,wt,5,63.98551967,27.28012284,12.20004182,Solyc07g041970,5.999673546,wt.Solyc07g041970
4998,Bmbr,tf2,3,55.43404529,35.58158365,20.5430369,Solyc07g041970,5.792700387,tf2.Solyc07g041970
4999,Bmbr,wt,4,51.3024555,23.82701058,11.91350529,Solyc07g041970,5.680955974,wt.Solyc07g041970
5000,Bother,tf2,4,54.39204084,10.09017941,5.045089705,Solyc07g041970,5.765323653,tf2.Solyc07g041970
5001,Bother,wt,4,124.437998,131.0601571,65.53007855,Solyc07g041970,6.959283279,wt.Solyc07g041970
5002,Cmbr,tf2,4,74.86562539,45.96875231,22.98437615,Solyc07g041970,6.226231551,tf2.Solyc07g041970
5003,Cmbr,wt,6,63.31694764,19.3878378,7.915051638,Solyc07g041970,5.984519803,wt.Solyc07g041970
5004,Cother,tf2,4,123.8842142,81.7740111,40.88700555,Solyc07g041970,6.952848555,tf2.Solyc07g041970
5005,Cother,wt,3,81.10540409,38.74701429,22.37059913,Solyc07g041970,6.34172614,wt.Solyc07g041970
5006,Ambr,tf2,4,49.55822796,9.278051085,4.639025542,Solyc07g043130,5.631052697,tf2.Solyc07g043130
5007,Ambr,wt,3,45.30201578,16.39048343,9.463050022,Solyc07g043130,5.501503341,wt.Solyc07g043130
5008,Aother,tf2,4,67.40229569,26.29334924,13.14667462,Solyc07g043130,6.074725825,tf2.Solyc07g043130
5009,Aother,wt,5,59.90191915,7.788234755,3.483004467,Solyc07g043130,5.90453032,wt.Solyc07g043130
5010,Bmbr,tf2,3,28.11343896,18.86620551,10.89240883,Solyc07g043130,4.813188036,tf2.Solyc07g043130
5011,Bmbr,wt,4,13.68235731,9.526406117,4.763203059,Solyc07g043130,3.774244906,wt.Solyc07g043130
5012,Bother,tf2,4,95.17972548,17.25512782,8.627563908,Solyc07g043130,6.572582388,tf2.Solyc07g043130
5013,Bother,wt,4,92.45345465,97.68016294,48.84008147,Solyc07g043130,6.530655324,wt.Solyc07g043130
5014,Cmbr,tf2,4,32.34789247,29.8593346,14.9296673,Solyc07g043130,5.015599816,tf2.Solyc07g043130
5015,Cmbr,wt,6,18.77132364,36.3483742,14.83916163,Solyc07g043130,4.230458479,wt.Solyc07g043130
5016,Cother,tf2,4,80.47477894,26.27191237,13.13595619,Solyc07g043130,6.330464804,tf2.Solyc07g043130
5017,Cother,wt,3,61.88650756,20.30183104,11.72126761,Solyc07g043130,5.951553004,wt.Solyc07g043130
5018,Ambr,tf2,4,24.42871954,7.737964456,3.868982228,Solyc07g043160,4.61050634,tf2.Solyc07g043160
5019,Ambr,wt,3,18.80973752,5.047829082,2.914365479,Solyc07g043160,4.233407812,wt.Solyc07g043160
5020,Aother,tf2,4,33.88930785,24.6438436,12.3219218,Solyc07g043160,5.082758267,tf2.Solyc07g043160
5021,Aother,wt,5,39.18920006,10.64515445,4.760657795,Solyc07g043160,5.29238422,wt.Solyc07g043160
5022,Bmbr,tf2,3,15.03203836,11.80683685,6.816680435,Solyc07g043160,3.909968749,tf2.Solyc07g043160
5023,Bmbr,wt,4,26.63937378,9.153865285,4.576932642,Solyc07g043160,4.735488264,wt.Solyc07g043160
5024,Bother,tf2,4,47.08819667,14.37938663,7.189693316,Solyc07g043160,5.557293568,tf2.Solyc07g043160
5025,Bother,wt,4,31.03494452,13.52513859,6.762569297,Solyc07g043160,4.955821662,wt.Solyc07g043160
5026,Cmbr,tf2,4,33.41533778,14.21912508,7.109562539,Solyc07g043160,5.062438553,tf2.Solyc07g043160
5027,Cmbr,wt,6,30.03460371,16.79602915,6.856950188,Solyc07g043160,4.908553723,wt.Solyc07g043160
5028,Cother,tf2,4,31.79484504,7.512351364,3.756175682,Solyc07g043160,4.990720973,tf2.Solyc07g043160
5029,Cother,wt,3,36.70305575,14.90057486,8.602850909,Solyc07g043160,5.197828276,wt.Solyc07g043160
5030,Ambr,tf2,4,210.6717082,60.01452304,30.00726152,Solyc07g044860,7.718852773,tf2.Solyc07g044860
5031,Ambr,wt,3,147.2111772,34.39246908,19.85650128,Solyc07g044860,7.201743403,wt.Solyc07g044860
5032,Aother,tf2,4,294.0991073,105.5663376,52.78316881,Solyc07g044860,8.200158595,tf2.Solyc07g044860
5033,Aother,wt,5,253.9733356,71.47066408,31.96265266,Solyc07g044860,7.988533228,wt.Solyc07g044860
5034,Bmbr,tf2,3,131.6763932,63.8833473,36.88306776,Solyc07g044860,7.040852914,tf2.Solyc07g044860
5035,Bmbr,wt,4,137.0111509,29.73333639,14.86666819,Solyc07g044860,7.098149504,wt.Solyc07g044860
5036,Bother,tf2,4,289.0119764,85.4781707,42.73908535,Solyc07g044860,8.174985468,tf2.Solyc07g044860
5037,Bother,wt,4,297.7992838,246.8462029,123.4231014,Solyc07g044860,8.218196474,wt.Solyc07g044860
5038,Cmbr,tf2,4,241.9643681,82.41815457,41.20907729,Solyc07g044860,7.9186508,tf2.Solyc07g044860
5039,Cmbr,wt,6,137.7038307,135.8962589,55.47941538,Solyc07g044860,7.105424883,wt.Solyc07g044860
5040,Cother,tf2,4,313.4171354,201.9678788,100.9839394,Solyc07g044860,8.291940248,tf2.Solyc07g044860
5041,Cother,wt,3,270.8078676,95.13371546,54.92547623,Solyc07g044860,8.081125843,wt.Solyc07g044860
5042,Ambr,tf2,4,25.88547565,8.807894357,4.403947178,Solyc07g045170,4.694070923,tf2.Solyc07g045170
5043,Ambr,wt,3,35.75248803,8.58212095,4.954889841,Solyc07g045170,5.159971738,wt.Solyc07g045170
5044,Aother,tf2,4,22.72763436,15.25881532,7.629407661,Solyc07g045170,4.506375622,tf2.Solyc07g045170
5045,Aother,wt,5,26.42668402,10.50718668,4.698956732,Solyc07g045170,4.723923504,wt.Solyc07g045170
5046,Bmbr,tf2,3,25.15569706,15.81397927,9.130205187,Solyc07g045170,4.652813262,tf2.Solyc07g045170
5047,Bmbr,wt,4,33.29300918,9.416315347,4.708157674,Solyc07g045170,5.057147369,wt.Solyc07g045170
5048,Bother,tf2,4,23.72375946,7.224453223,3.612226612,Solyc07g045170,4.568260744,tf2.Solyc07g045170
5049,Bother,wt,4,25.44238166,8.578525001,4.2892625,Solyc07g045170,4.669161822,wt.Solyc07g045170
5050,Cmbr,tf2,4,38.17941393,31.94466899,15.9723345,Solyc07g045170,5.254723052,tf2.Solyc07g045170
5051,Cmbr,wt,6,39.30491323,15.60901015,6.37235171,Solyc07g045170,5.29663776,wt.Solyc07g045170
5052,Cother,tf2,4,23.84781822,10.48360256,5.241801281,Solyc07g045170,4.575785378,tf2.Solyc07g045170
5053,Cother,wt,3,38.28098687,12.23600606,7.064461395,Solyc07g045170,5.258556117,wt.Solyc07g045170
5054,Ambr,tf2,4,38.78155034,34.56170573,17.28085286,Solyc07g045230,5.277298573,tf2.Solyc07g045230
5055,Ambr,wt,3,50.61534418,21.35592491,12.329849,Solyc07g045230,5.661502903,wt.Solyc07g045230
5056,Aother,tf2,4,41.31525533,13.29565571,6.647827857,Solyc07g045230,5.368602678,tf2.Solyc07g045230
5057,Aother,wt,5,31.99132661,17.83734045,7.977101156,Solyc07g045230,4.999608914,wt.Solyc07g045230
5058,Bmbr,tf2,3,44.95139092,31.05752009,17.93106759,Solyc07g045230,5.490293852,tf2.Solyc07g045230
5059,Bmbr,wt,4,42.33667113,16.46390562,8.231952808,Solyc07g045230,5.403835932,wt.Solyc07g045230
5060,Bother,tf2,4,25.97317929,14.18057279,7.090286394,Solyc07g045230,4.698950715,tf2.Solyc07g045230
5061,Bother,wt,4,22.33304886,13.917557,6.9587785,Solyc07g045230,4.481108313,wt.Solyc07g045230
5062,Cmbr,tf2,4,38.43621269,32.3822285,16.19111425,Solyc07g045230,5.264394282,tf2.Solyc07g045230
5063,Cmbr,wt,6,32.71933563,22.60707359,9.229299145,Solyc07g045230,5.03207155,wt.Solyc07g045230
5064,Cother,tf2,4,26.69334235,20.19053098,10.09526549,Solyc07g045230,4.738408055,tf2.Solyc07g045230
5065,Cother,wt,3,39.29921693,6.084775063,3.513046521,Solyc07g045230,5.296428661,wt.Solyc07g045230
5066,Ambr,tf2,4,648.943103,110.7906319,55.39531595,Solyc07g047850,9.341948183,tf2.Solyc07g047850
5067,Ambr,wt,3,533.8776095,159.4363254,92.05060541,Solyc07g047850,9.060365234,wt.Solyc07g047850
5068,Aother,tf2,4,789.6940283,230.855602,115.427801,Solyc07g047850,9.62514997,tf2.Solyc07g047850
5069,Aother,wt,5,904.0365246,321.5647856,143.808144,Solyc07g047850,9.820237251,wt.Solyc07g047850
5070,Bmbr,tf2,3,326.4810583,107.4486963,62.03553371,Solyc07g047850,8.350855482,tf2.Solyc07g047850
5071,Bmbr,wt,4,379.1723334,103.0048392,51.5024196,Solyc07g047850,8.56670989,wt.Solyc07g047850
5072,Bother,tf2,4,1007.704392,248.3609148,124.1804574,Solyc07g047850,9.976856775,tf2.Solyc07g047850
5073,Bother,wt,4,694.714682,115.1085848,57.5542924,Solyc07g047850,9.440276777,wt.Solyc07g047850
5074,Cmbr,tf2,4,545.3031412,170.2526931,85.12634656,Solyc07g047850,9.090914656,tf2.Solyc07g047850
5075,Cmbr,wt,6,328.3185878,404.4647338,165.1220361,Solyc07g047850,8.35895262,wt.Solyc07g047850
5076,Cother,tf2,4,1093.442796,764.4725782,382.2362891,Solyc07g047850,10.09466203,tf2.Solyc07g047850
5077,Cother,wt,3,677.7795428,286.7775849,165.5711158,Solyc07g047850,9.404672283,wt.Solyc07g047850
5078,Ambr,tf2,4,41.2898456,13.90147994,6.950739969,Solyc07g049500,5.367715119,tf2.Solyc07g049500
5079,Ambr,wt,3,66.06074089,24.40006418,14.08738362,Solyc07g049500,6.045721245,wt.Solyc07g049500
5080,Aother,tf2,4,50.67981527,32.38465999,16.19233,Solyc07g049500,5.663339361,tf2.Solyc07g049500
5081,Aother,wt,5,40.16220674,9.539770211,4.266314937,Solyc07g049500,5.327766636,wt.Solyc07g049500
5082,Bmbr,tf2,3,44.52957022,14.75341502,8.517888134,Solyc07g049500,5.476691782,tf2.Solyc07g049500
5083,Bmbr,wt,4,45.9616666,12.25780822,6.128904109,Solyc07g049500,5.522359207,wt.Solyc07g049500
5084,Bother,tf2,4,41.2932742,11.79259572,5.896297858,Solyc07g049500,5.367834911,tf2.Solyc07g049500
5085,Bother,wt,4,37.20702134,18.02990764,9.014953822,Solyc07g049500,5.217502993,wt.Solyc07g049500
5086,Cmbr,tf2,4,47.38185572,15.96863134,7.984315671,Solyc07g049500,5.566262798,tf2.Solyc07g049500
5087,Cmbr,wt,6,70.33009358,14.78221043,6.034812137,Solyc07g049500,6.136070232,wt.Solyc07g049500
5088,Cother,tf2,4,55.22948107,37.61103283,18.80551642,Solyc07g049500,5.787366667,tf2.Solyc07g049500
5089,Cother,wt,3,38.13810166,11.22707097,6.481952447,Solyc07g049500,5.25316113,wt.Solyc07g049500
5090,Ambr,tf2,4,1.240708289,0.751854792,0.375927396,Solyc07g049690,0.311163954,tf2.Solyc07g049690
5092,Aother,tf2,4,1.961104628,1.159484285,0.579742143,Solyc07g049690,0.971666508,tf2.Solyc07g049690
5094,Bmbr,tf2,3,2.578603139,2.116408626,1.22190909,Solyc07g049690,1.366589752,tf2.Solyc07g049690
5095,Bmbr,wt,4,1.456656009,0.702235577,0.351117788,Solyc07g049690,0.542660223,wt.Solyc07g049690
5097,Bother,wt,4,1.357596722,1.077740839,0.53887042,Solyc07g049690,0.441054987,wt.Solyc07g049690
5098,Cmbr,tf2,4,4.069507051,3.758769487,1.879384744,Solyc07g049690,2.024854048,tf2.Solyc07g049690
5099,Cmbr,wt,6,2.229916579,2.3060816,0.941453871,Solyc07g049690,1.15698974,wt.Solyc07g049690
5100,Cother,tf2,4,1.330759758,1.180512039,0.59025602,Solyc07g049690,0.412250146,tf2.Solyc07g049690
5101,Cother,wt,3,6.601149746,9.795503021,5.655436306,Solyc07g049690,2.722717326,wt.Solyc07g049690
5102,Ambr,tf2,4,7.740749208,3.312317808,1.656158904,Solyc07g049750,2.952473208,tf2.Solyc07g049750
5103,Ambr,wt,3,6.417679075,6.241736279,3.603668121,Solyc07g049750,2.682051648,wt.Solyc07g049750
5104,Aother,tf2,4,2.731046734,2.048948619,1.02447431,Solyc07g049750,1.449454002,tf2.Solyc07g049750
5105,Aother,wt,5,12.74600779,8.717926215,3.898775128,Solyc07g049750,3.671973543,wt.Solyc07g049750
5106,Bmbr,tf2,3,14.06466131,12.98548754,7.497174725,Solyc07g049750,3.814002906,tf2.Solyc07g049750
5107,Bmbr,wt,4,6.288549654,4.542957125,2.271478563,Solyc07g049750,2.652727323,wt.Solyc07g049750
5108,Bother,tf2,4,7.496070129,3.001013832,1.500506916,Solyc07g049750,2.90613445,tf2.Solyc07g049750
5109,Bother,wt,4,10.96369984,7.201712131,3.600856066,Solyc07g049750,3.454662832,wt.Solyc07g049750
5110,Cmbr,tf2,4,4.976907838,2.610583543,1.305291772,Solyc07g049750,2.315249672,tf2.Solyc07g049750
5111,Cmbr,wt,6,8.01976214,4.305766024,1.757821618,Solyc07g049750,3.003559448,wt.Solyc07g049750
5112,Cother,tf2,4,5.995734039,2.837311583,1.418655792,Solyc07g049750,2.583936389,tf2.Solyc07g049750
5113,Cother,wt,3,14.07151285,14.4209903,8.325962629,Solyc07g049750,3.814705539,wt.Solyc07g049750
5114,Ambr,tf2,4,6.75116404,3.097590114,1.548795057,Solyc07g052290,2.755136274,tf2.Solyc07g052290
5115,Ambr,wt,3,7.168429519,5.361142163,3.095256871,Solyc07g052290,2.841657084,wt.Solyc07g052290
5116,Aother,tf2,4,9.773616258,5.392368702,2.696184351,Solyc07g052290,3.288892461,tf2.Solyc07g052290
5117,Aother,wt,5,9.119911338,2.935280043,1.312697142,Solyc07g052290,3.189019799,wt.Solyc07g052290
5118,Bmbr,tf2,3,2.815169345,1.658209292,0.957367581,Solyc07g052290,1.49322171,tf2.Solyc07g052290
5119,Bmbr,wt,4,5.462308469,2.354730219,1.17736511,Solyc07g052290,2.449510789,wt.Solyc07g052290
5120,Bother,tf2,4,8.198391076,2.296590097,1.148295049,Solyc07g052290,3.03534081,tf2.Solyc07g052290
5121,Bother,wt,4,5.777166732,3.879499802,1.939749901,Solyc07g052290,2.530362132,wt.Solyc07g052290
5122,Cmbr,tf2,4,4.77746229,2.825101542,1.412550771,Solyc07g052290,2.256244486,tf2.Solyc07g052290
5123,Cmbr,wt,6,4.89669883,2.147295959,0.876629904,Solyc07g052290,2.291809466,wt.Solyc07g052290
5124,Cother,tf2,4,6.625968969,4.207888418,2.103944209,Solyc07g052290,2.728131447,tf2.Solyc07g052290
5125,Cother,wt,3,5.260812093,3.344975676,1.931222607,Solyc07g052290,2.39528552,wt.Solyc07g052290
5126,Ambr,tf2,4,9.760619817,10.89353856,5.44676928,Solyc07g052610,3.286972764,tf2.Solyc07g052610
5127,Ambr,wt,3,4.168200276,3.719459543,2.147430968,Solyc07g052610,2.059424599,wt.Solyc07g052610
5128,Aother,tf2,4,14.74155177,5.371576034,2.685788017,Solyc07g052610,3.881816492,tf2.Solyc07g052610
5129,Aother,wt,5,10.5276845,6.972425475,3.118163466,Solyc07g052610,3.396116254,wt.Solyc07g052610
5130,Bmbr,tf2,3,7.039683507,5.567297533,3.214280729,Solyc07g052610,2.815510569,tf2.Solyc07g052610
5131,Bmbr,wt,4,5.040746661,3.676592901,1.838296451,Solyc07g052610,2.333637449,wt.Solyc07g052610
5132,Bother,tf2,4,18.08451747,13.08090629,6.540453146,Solyc07g052610,4.1766832,tf2.Solyc07g052610
5133,Bother,wt,4,2.71389489,1.912167119,0.95608356,Solyc07g052610,1.440364846,wt.Solyc07g052610
5134,Cmbr,tf2,4,2.504597119,3.132590595,1.566295298,Solyc07g052610,1.324578555,tf2.Solyc07g052610
5135,Cmbr,wt,6,2.365107193,2.49397847,1.018162447,Solyc07g052610,1.241905572,wt.Solyc07g052610
5136,Cother,tf2,4,26.77760625,42.09314587,21.04657294,Solyc07g052610,4.742955094,tf2.Solyc07g052610
5137,Cother,wt,3,2.722404992,2.209928419,1.275902767,Solyc07g052610,1.444881702,wt.Solyc07g052610
5138,Ambr,tf2,4,80.720328,17.81334677,8.906673386,Solyc07g052900,6.334860132,tf2.Solyc07g052900
5139,Ambr,wt,3,77.2854481,30.3315885,17.51195078,Solyc07g052900,6.272124893,wt.Solyc07g052900
5140,Aother,tf2,4,78.43727771,21.99273184,10.99636592,Solyc07g052900,6.29346756,tf2.Solyc07g052900
5141,Aother,wt,5,59.35862751,11.74618107,5.253051868,Solyc07g052900,5.891385829,wt.Solyc07g052900
5142,Bmbr,tf2,3,59.33701422,33.05407527,19.08377925,Solyc07g052900,5.890860429,tf2.Solyc07g052900
5143,Bmbr,wt,4,80.64198833,13.28511848,6.642559241,Solyc07g052900,6.333459306,wt.Solyc07g052900
5144,Bother,tf2,4,52.76829144,9.415205001,4.7076025,Solyc07g052900,5.721599367,tf2.Solyc07g052900
5145,Bother,wt,4,36.28473151,15.50365877,7.751829386,Solyc07g052900,5.18129069,wt.Solyc07g052900
5146,Cmbr,tf2,4,107.1848389,59.23686645,29.61843322,Solyc07g052900,6.743957044,tf2.Solyc07g052900
5147,Cmbr,wt,6,70.60388046,21.62145731,8.826922985,Solyc07g052900,6.141675572,wt.Solyc07g052900
5148,Cother,tf2,4,45.60334118,20.52249822,10.26124911,Solyc07g052900,5.511067624,tf2.Solyc07g052900
5149,Cother,wt,3,51.4535341,23.31863279,13.46301892,Solyc07g052900,5.685198267,wt.Solyc07g052900
5150,Ambr,tf2,4,13.80994414,12.48812097,6.244060483,Solyc07g053630,3.787635579,tf2.Solyc07g053630
5151,Ambr,wt,3,10.09357522,3.918784625,2.262511358,Solyc07g053630,3.335365373,wt.Solyc07g053630
5152,Aother,tf2,4,8.380355421,2.239336332,1.119668166,Solyc07g053630,3.067011432,tf2.Solyc07g053630
5153,Aother,wt,5,29.35696518,18.06870595,8.080570954,Solyc07g053630,4.87563093,wt.Solyc07g053630
5154,Bmbr,tf2,3,14.51995455,4.203376269,2.426820421,Solyc07g053630,3.859965032,tf2.Solyc07g053630
5155,Bmbr,wt,4,9.855882872,5.42143052,2.71071526,Solyc07g053630,3.300985111,wt.Solyc07g053630
5156,Bother,tf2,4,24.15904447,16.96373552,8.481867759,Solyc07g053630,4.59449149,tf2.Solyc07g053630
5157,Bother,wt,4,13.04608206,9.016558785,4.508279393,Solyc07g053630,3.705544703,wt.Solyc07g053630
5158,Cmbr,tf2,4,4.055168827,2.776039957,1.388019978,Solyc07g053630,2.019761979,tf2.Solyc07g053630
5159,Cmbr,wt,6,3.968896127,5.823325987,2.377362879,Solyc07g053630,1.988737805,wt.Solyc07g053630
5160,Cother,tf2,4,19.89147642,11.77055593,5.885277967,Solyc07g053630,4.314078457,tf2.Solyc07g053630
5161,Cother,wt,3,6.893904341,2.152861046,1.242954904,Solyc07g053630,2.78532128,wt.Solyc07g053630
5162,Ambr,tf2,4,24.69207335,12.98672522,6.49336261,Solyc07g053830,4.625976077,tf2.Solyc07g053830
5163,Ambr,wt,3,14.87244751,2.36041326,1.362785231,Solyc07g053830,3.894570181,wt.Solyc07g053830
5164,Aother,tf2,4,19.44660334,8.403801512,4.201900756,Solyc07g053830,4.281446282,tf2.Solyc07g053830
5165,Aother,wt,5,19.71745022,5.164472481,2.309622307,Solyc07g053830,4.301401095,wt.Solyc07g053830
5166,Bmbr,tf2,3,10.02327026,5.5826822,3.223163071,Solyc07g053830,3.325281383,tf2.Solyc07g053830
5167,Bmbr,wt,4,32.90157148,25.98623445,12.99311723,Solyc07g053830,5.040084588,wt.Solyc07g053830
5168,Bother,tf2,4,20.01795815,10.30485658,5.15242829,Solyc07g053830,4.323222921,tf2.Solyc07g053830
5169,Bother,wt,4,15.79623066,10.59539159,5.297695793,Solyc07g053830,3.981508434,wt.Solyc07g053830
5170,Cmbr,tf2,4,37.90041883,24.3745609,12.18728045,Solyc07g053830,5.244141886,tf2.Solyc07g053830
5171,Cmbr,wt,6,25.26387162,4.820855826,1.96810615,Solyc07g053830,4.65900384,wt.Solyc07g053830
5172,Cother,tf2,4,19.96565519,10.08607894,5.043039471,Solyc07g053830,4.319448511,tf2.Solyc07g053830
5173,Cother,wt,3,23.4160529,12.79276392,7.385905694,Solyc07g053830,4.549426005,wt.Solyc07g053830
5174,Ambr,tf2,4,33.32770087,4.374041343,2.187020671,Solyc07g054210,5.058649891,tf2.Solyc07g054210
5175,Ambr,wt,3,59.63415662,32.08516972,18.52438138,Solyc07g054210,5.898066994,wt.Solyc07g054210
5176,Aother,tf2,4,31.92801583,5.32648696,2.66324348,Solyc07g054210,4.996750994,tf2.Solyc07g054210
5177,Aother,wt,5,55.26864624,28.4892181,12.74076566,Solyc07g054210,5.78838937,wt.Solyc07g054210
5178,Bmbr,tf2,3,36.26195922,20.85588742,12.04115222,Solyc07g054210,5.18038497,tf2.Solyc07g054210
5179,Bmbr,wt,4,31.12044972,6.982895208,3.491447604,Solyc07g054210,4.959791004,wt.Solyc07g054210
5180,Bother,tf2,4,55.61733793,7.537315203,3.768657601,Solyc07g054210,5.797462788,tf2.Solyc07g054210
5181,Bother,wt,4,24.75804736,10.37575521,5.187877605,Solyc07g054210,4.62982563,wt.Solyc07g054210
5182,Cmbr,tf2,4,39.25854559,10.94276005,5.471380023,Solyc07g054210,5.294934821,tf2.Solyc07g054210
5183,Cmbr,wt,6,28.23429231,20.89316521,8.52959898,Solyc07g054210,4.819376565,wt.Solyc07g054210
5184,Cother,tf2,4,41.54562996,21.20274223,10.60137111,Solyc07g054210,5.376624828,tf2.Solyc07g054210
5185,Cother,wt,3,31.89205638,20.94599882,12.09317806,Solyc07g054210,4.99512522,wt.Solyc07g054210
5186,Ambr,tf2,4,14.21544414,3.83360953,1.916804765,Solyc07g054290,3.829387269,tf2.Solyc07g054290
5187,Ambr,wt,3,10.59656387,7.323158437,4.228027495,Solyc07g054290,3.405524616,wt.Solyc07g054290
5188,Aother,tf2,4,13.80589565,4.831465046,2.415732523,Solyc07g054290,3.78721258,tf2.Solyc07g054290
5189,Aother,wt,5,14.46650118,4.099191307,1.833214083,Solyc07g054290,3.854644134,wt.Solyc07g054290
5190,Bmbr,tf2,3,10.8945208,7.990030299,4.613046144,Solyc07g054290,3.445530835,tf2.Solyc07g054290
5191,Bmbr,wt,4,9.52645118,8.917392549,4.458696275,Solyc07g054290,3.251938877,wt.Solyc07g054290
5192,Bother,tf2,4,16.63002778,4.208460409,2.104230205,Solyc07g054290,4.055718674,tf2.Solyc07g054290
5193,Bother,wt,4,12.51934478,5.860257602,2.930128801,Solyc07g054290,3.646087153,wt.Solyc07g054290
5194,Cmbr,tf2,4,11.96550666,8.555430657,4.277715329,Solyc07g054290,3.580809582,tf2.Solyc07g054290
5195,Cmbr,wt,6,9.504764305,10.26260983,4.189692917,Solyc07g054290,3.248650852,wt.Solyc07g054290
5196,Cother,tf2,4,17.38172887,10.53575801,5.267879006,Solyc07g054290,4.119499682,tf2.Solyc07g054290
5197,Cother,wt,3,18.12654506,8.156499065,4.709156931,Solyc07g054290,4.180032067,wt.Solyc07g054290
5198,Ambr,tf2,4,34.27719107,12.4263369,6.213168452,Solyc07g054300,5.099176984,tf2.Solyc07g054300
5199,Ambr,wt,3,45.33009348,5.969578376,3.446537682,Solyc07g054300,5.502397231,wt.Solyc07g054300
5200,Aother,tf2,4,63.99554518,39.62243708,19.81121854,Solyc07g054300,5.999899575,tf2.Solyc07g054300
5201,Aother,wt,5,116.494216,20.16956841,9.020105209,Solyc07g054300,6.864114516,wt.Solyc07g054300
5202,Bmbr,tf2,3,48.85094657,33.54348167,19.36633817,Solyc07g054300,5.610314612,tf2.Solyc07g054300
5203,Bmbr,wt,4,61.37941656,12.76111315,6.380556575,Solyc07g054300,5.939683027,wt.Solyc07g054300
5204,Bother,tf2,4,93.41882182,23.64222988,11.82111494,Solyc07g054300,6.545641345,tf2.Solyc07g054300
5205,Bother,wt,4,101.7733039,49.97838658,24.98919329,Solyc07g054300,6.669215368,wt.Solyc07g054300
5206,Cmbr,tf2,4,43.47363719,34.86513013,17.43256507,Solyc07g054300,5.442068898,tf2.Solyc07g054300
5207,Cmbr,wt,6,55.57928436,22.10879003,9.025875735,Solyc07g054300,5.796475353,wt.Solyc07g054300
5208,Cother,tf2,4,86.11035395,28.94154994,14.47077497,Solyc07g054300,6.428114813,tf2.Solyc07g054300
5209,Cother,wt,3,86.95795447,29.72497275,17.16172102,Solyc07g054300,6.442246099,wt.Solyc07g054300
5210,Ambr,tf2,4,11.03297903,6.640337522,3.320168761,Solyc07g054820,3.463750482,tf2.Solyc07g054820
5211,Ambr,wt,3,9.105995689,5.539792569,3.198400731,Solyc07g054820,3.186816776,wt.Solyc07g054820
5212,Aother,tf2,4,12.52450214,8.278005464,4.139002732,Solyc07g054820,3.646681351,tf2.Solyc07g054820
5213,Aother,wt,5,15.67583836,4.078259872,1.823853261,Solyc07g054820,3.970470696,wt.Solyc07g054820
5214,Bmbr,tf2,3,9.294046898,5.923760649,3.420084805,Solyc07g054820,3.216306925,tf2.Solyc07g054820
5215,Bmbr,wt,4,8.107464364,5.090635097,2.545317549,Solyc07g054820,3.019250777,wt.Solyc07g054820
5216,Bother,tf2,4,15.25938524,3.215649205,1.607824602,Solyc07g054820,3.931624936,tf2.Solyc07g054820
5217,Bother,wt,4,15.92277917,5.398668223,2.699334112,Solyc07g054820,3.993020261,wt.Solyc07g054820
5218,Cmbr,tf2,4,11.00944508,4.737696855,2.368848428,Solyc07g054820,3.460669848,tf2.Solyc07g054820
5219,Cmbr,wt,6,12.15886636,4.763777876,1.944804174,Solyc07g054820,3.603936819,wt.Solyc07g054820
5220,Cother,tf2,4,11.84738309,7.357972322,3.678986161,Solyc07g054820,3.566496519,tf2.Solyc07g054820
5221,Cother,wt,3,8.0205516,6.528691487,3.769341788,Solyc07g054820,3.003701459,wt.Solyc07g054820
5222,Ambr,tf2,4,118.3207338,15.20562381,7.602811907,Solyc07g055180,6.886559094,tf2.Solyc07g055180
5223,Ambr,wt,3,98.00892878,28.87115878,16.66877129,Solyc07g055180,6.614841282,wt.Solyc07g055180
5224,Aother,tf2,4,143.3519481,109.4997207,54.74986037,Solyc07g055180,7.1634177,tf2.Solyc07g055180
