"genotype" "gene" "Ambr" "Aother" "Bmbr" "Bother" "Cmbr" "Cother" "PC1" "PC2" "PC3" "PC4" "PC5" "PC6" "ssom$unit.classif" "ssom$distances"
"12270" "wt" "Solyc11g008640" -0.33792559603421 -0.529638210901458 -0.457495261841687 -0.338944785048329 -0.371461774742844 2.03546562856853 -1.51733965358182 -0.697446911777787 -0.922988869166601 -0.176599180332067 0.123399147383264 -8.88178419700125e-16 8 0.0289734133416289
"12271" "wt" "Solyc11g008830" 1.49804094082274 -1.18719802420511 0.73284005488294 -0.7881470446958 0.151117833918727 -0.406653760723494 0.793953363053286 1.69383998576043 -0.933060887461478 -0.505385020590991 -0.576847536577619 1.60982338570648e-15 1 2.61056543817567
"12272" "wt" "Solyc11g009020" -0.716620774882544 0.121445282350681 0.932950427874309 -1.00356951769118 -0.756257476925478 1.42205205927422 0.061726003849891 -1.04327728242682 -1.05421968833088 0.349546725494564 0.871483973129135 -1.99840144432528e-15 8 1.95338668877244
"12273" "wt" "Solyc11g009100" 0.736752674500035 -0.514638732894448 0.29896466205222 -1.72453418955866 1.05161208779251 0.151843498108342 0.333067760973382 1.26633569066209 -0.869987548939324 -1.34708007905526 0.876482906822005 -5.27355936696949e-16 5 1.78220930585791
"12274" "wt" "Solyc11g010210" -1.09045820927242 0.551349715473445 1.09008861198253 -0.92211266280177 1.02206485490413 -0.650932310285915 1.36635044326127 -0.178974028740266 0.823516801397006 -0.932171639642487 1.31626825205525 -9.99200722162641e-16 5 1.28823726513722
"12275" "wt" "Solyc11g010330" -0.406646527102323 0.490402227636811 -0.705710177517279 -0.615320877511938 -0.596284638942217 1.83355999343695 -1.58937671526771 -0.538011815136902 -0.542045772485774 0.392379326897707 1.00376701613972 -9.99200722162641e-16 9 1.4654116521255
"12276" "wt" "Solyc11g010380" -0.581139059869339 1.66730376415363 -0.85932866579226 0.734291370784981 -0.747830453075301 -0.213296956201711 -0.832754354392726 0.0876518804399023 1.8127434782801 1.35612280208527 0.815565318545342 2.22044604925031e-16 3 0.956853503631236
"12277" "wt" "Solyc11g010420" -0.313675924689221 -0.070214931628556 -0.669060768122246 -0.486587810460087 -0.460510013568833 2.00004944846894 -1.6608541624362 -0.571745129102694 -0.782873410675045 0.0660503155905223 0.538720282350354 -6.66133814775094e-16 9 2.57249178107784
"12278" "wt" "Solyc11g010510" -0.493269575865572 -0.164900776916318 -0.569608395049153 -0.348971394032065 -0.444545769350169 2.02129591121328 -1.601041565599 -0.780384380860428 -0.715572137945155 0.0114127778885004 0.411708453208139 -8.88178419700125e-16 9 2.03596759922862
"12279" "wt" "Solyc11g010570" -1.07512178887453 -0.164028984142658 0.30344023741768 0.211159789654114 1.66957340809561 -0.945022662150218 0.730396343946825 0.0690396395585783 1.70621544060038 -1.60752151017594 0.211878041806714 2.22044604925031e-16 2 1.87130450039557
"12280" "wt" "Solyc11g010620" 1.50920809926953 -0.592912316124097 0.841091191584359 -1.03759923119054 0.0448604632812553 -0.764648206820504 1.10275814025144 1.88410907399914 -0.710322199768059 -0.178351085684153 -0.0490510525833152 1.88737914186277e-15 1 3.88210598567929
"12281" "wt" "Solyc11g010710" -0.99091491758082 -0.520540237788614 0.271973244194218 1.77870899463352 -0.696209035167371 0.156981951709073 -0.206513989017411 -0.991219349609995 1.19528506825485 0.533616147516441 -1.38695343147633 -1.09634523681734e-15 2 3.32037926531365
"12282" "wt" "Solyc11g010810" -0.336180683943823 0.441701516311969 -1.02222510543181 0.629512497827029 -1.12317414069256 1.4103659159292 -1.83381364773093 -0.490937644710508 0.272507608796859 1.0796881149397 0.046699187808618 -2.22044604925031e-16 8 1.55048232949205
"12283" "wt" "Solyc11g010850" -0.867673494549702 1.496922560868 -1.01712412588593 0.00199260664568905 -0.47689735929805 0.862779812219999 -1.40670693638862 -0.430419086292852 0.980803452981069 0.798719281602599 1.36601658198762 -9.99200722162641e-16 3 1.41168823724384
"12284" "wt" "Solyc11g010910" -0.62239263338606 -0.0297894820816623 -0.522526800060734 -0.717544842579611 -0.0622190427983607 1.95447280090643 -1.45290446808281 -0.742865427838663 -0.697494096081013 -0.345821671189633 0.826840245222377 -1.55431223447522e-15 8 2.63374791683862
"12285" "wt" "Solyc11g010915" -0.685143860283587 -0.0618566608132925 -0.451742115585765 -0.549341698747696 -0.242426591669381 1.99051092709972 -1.44212606210705 -0.88744212097169 -0.68160704663718 -0.180974773469291 0.67322773098924 -1.55431223447522e-15 9 2.93529745997838
"12286" "wt" "Solyc11g010930" -0.705597742043342 -0.102370093202573 -0.606197036679643 -0.275174933116521 -0.300214722866244 1.98955452790832 -1.61183405654971 -0.916398063629111 -0.512459104601664 -0.107779680001296 0.471197974960947 -1.55431223447522e-15 8 1.33506157944654
"12287" "wt" "Solyc11g010940" 0.579195999645729 -1.00262830423768 1.09478517810527 -1.06380143536217 -0.594987593547143 0.987436155395994 0.399701692975469 0.15188257267602 -1.7372396139886 -0.0403901992813178 -0.141530439825283 -3.33066907387547e-16 9 5.01691883529147
"12288" "wt" "Solyc11g010950" -1.28653992740663 0.275857404565774 0.522060168031937 -1.13436681144236 0.368586066215633 1.25440310003564 -0.106756803828932 -1.11505317761204 -0.371965529760512 -0.686665997830206 1.37668004515173 -1.94289029309402e-15 9 3.6512141852593
"12289" "wt" "Solyc11g011000" -1.26031062512102 1.40347340192481 -0.441027124009244 0.796329147468388 -0.743702280167892 0.245237479904961 -0.708333826497119 -0.812191329918156 1.62261197631879 1.13457806994032 0.717862277585825 -8.81239525796218e-16 3 1.03792960412539
"12290" "wt" "Solyc11g011030" -0.0808952851487817 0.4105598058946 -1.71328837839391 1.15981673711879 -0.397664812863115 0.621471933392425 -2.04923389704862 0.290377040667772 1.26443136862567 0.588712694759114 -0.256320357642726 4.71844785465692e-16 6 5.64802821009954
"12291" "wt" "Solyc11g011050" -1.11813144127119 -0.12782770753305 -0.781920650284198 0.342338286373096 -0.0472634160274524 1.7328049287428 -1.68583227138426 -1.15255056443715 0.211768332604301 -0.28453002904592 0.161442552206332 -1.77635683940025e-15 8 0.866785351777028
"12292" "wt" "Solyc11g011120" -0.847700789484103 -0.35162308562301 -0.603110348505115 0.0199294373571859 -0.158738951052652 1.9412437373077 -1.61394610344794 -1.04928526928695 -0.334734382468875 -0.302754384254641 0.147931689041324 -1.55431223447522e-15 8 0.393029968645904
"12293" "wt" "Solyc11g011320" -0.344103645818288 -0.387083286145704 -0.466049033741451 -0.383310982563323 -0.458439037109769 2.03898598537853 -1.52398827261771 -0.701666945473864 -0.912810982050884 -0.0499521692920655 0.240761708861928 -8.88178419700125e-16 8 0.0256226234575097
"12294" "wt" "Solyc11g011340" 0.0600047905335359 0.225897151924617 -1.05002571775493 0.0262461114689613 -0.967080500312124 1.70495816413994 -1.93340102027794 -0.177258999780888 -0.388714859735947 0.78680952308619 0.26597645199532 3.33066907387547e-16 8 0.755823065456806
"12295" "wt" "Solyc11g011350" 0.64178213665194 0.542452259061241 -0.211227632370775 -1.09328119141594 -1.17411304229475 1.29438747036828 -0.884351348381197 0.413839177442952 -1.14439780175477 1.05055067132669 0.984661378041636 -3.88578058618805e-16 7 1.50022061855196
"12296" "wt" "Solyc11g011400" -1.34480648415959 0.27260980817014 -0.496352349195639 0.0687634702011961 -0.183222163926433 1.68300771891033 -1.38015061730441 -1.35412753862931 0.207940722796908 -0.0667694195456693 0.617051894852236 -2.1094237467878e-15 9 1.97878459351241
"12297" "wt" "Solyc11g011430" 0.0592425263745561 -0.00312239094269063 -0.373293547807166 -0.511566508148876 -1.04371564777234 1.87245556829652 -1.38074350260429 -0.376281400285234 -1.06502815142953 0.67742654263765 0.404479698429201 0 8 0.615079585125345
"12298" "wt" "Solyc11g011500" -0.20116822932389 -0.664212585712638 -0.115515677105599 -0.397232011107731 -0.614315347043648 1.99244385029351 -1.21473062002412 -0.696357345747606 -1.1875045577339 0.00609470785186182 -0.0284889270850219 -2.22044604925031e-16 8 0.259745954918367
"12299" "wt" "Solyc11g011502" -0.628044657187281 -0.720431415385497 0.802199342859008 -1.11069906435364 0.181735279720857 1.47524051434655 -0.0207795034793059 -0.83117572384281 -1.21413710357121 -0.838935631892887 0.500032780265127 -7.21644966006352e-16 8 1.94803496944793
"12300" "wt" "Solyc11g011504" 0.0199736060139998 -0.527566266885257 -0.461247637166941 -0.54151280173235 -0.484723879359387 1.99507697912994 -1.48786856595369 -0.369776297062478 -1.16463117027233 -0.0547714531905602 0.169594247667215 -8.88178419700125e-16 8 0.0935737633115608
"12301" "wt" "Solyc11g011508" -0.520994734827193 -0.50703697964125 -0.188853876434879 -0.355714561678704 -0.453204609374467 2.02580476195649 -1.28183258070535 -0.92712274935986 -0.949009976293309 -0.115917471693784 0.149395847721638 -1.33226762955019e-15 9 1.56617799266531
"12302" "wt" "Solyc11g011570" 0.201463328861157 -1.08437706863191 -0.181925955896506 0.89390002926519 -1.12630044198017 1.29724010838224 -1.12257160673904 -0.347222853269171 -0.523381984366862 0.610739032928178 -1.37699843224027 -2.77555756156289e-16 9 3.16403236262455
"12303" "wt" "Solyc11g011615" 2.01719228172982 -0.597598636872631 -0.518116603639282 -0.352673837460436 -0.397679821598575 -0.151123382158901 -0.495360080138225 2.22291931222542 -0.590197219622168 0.316071827495114 -0.517276296694025 2.692290834716e-15 4 1.54904446031345
"12304" "wt" "Solyc11g011620" -0.0991251292976325 -0.802919748200313 -0.339997373427765 -0.304799987625578 -0.439144834562365 1.98598707311365 -1.4082579852632 -0.541083584144481 -1.11523375452727 -0.18153296567471 -0.160111818496999 -4.44089209850063e-16 8 0.208729568973368
"12305" "wt" "Solyc11g011750" 0.273773659214978 -1.02364472666477 -0.301035862488725 -0.0677424440927254 -0.696919639706931 1.81556901373818 -1.34318611007577 -0.259476163780362 -1.18617839603096 0.0634265882261923 -0.598748402301241 -3.33066907387547e-16 7 0.553039673087805
"12306" "wt" "Solyc11g011860" 2.03485675942797 -0.506413731528404 -0.36943248913962 -0.480789175970444 -0.390454604577063 -0.287766758212442 -0.280852498246138 2.28330685693809 -0.596564766990131 0.342431661595731 -0.392876546603944 2.72004641033163e-15 1 1.64535677401222
"12307" "wt" "Solyc11g011873" 1.97140668782326 -0.782709697676658 -0.584267710344959 -0.350549867942262 -0.17405581368245 -0.0798235981769273 -0.576931184135926 2.19837774322268 -0.605931494758467 0.0287828905435072 -0.59340531477023 2.88657986402541e-15 1 2.44950932270666
"12308" "wt" "Solyc11g011920" -1.02896954916024 0.376860586552172 -1.04082176877639 1.09364260167807 -0.518970783362092 1.11825891306847 -1.71028091518021 -0.906123370787067 1.06340813451561 0.516636667396092 -0.0951509018835049 -1.16573417585641e-15 3 1.15713621162462
"12309" "wt" "Solyc11g011940" -0.471927492374348 -0.449060966608136 -0.439415394081787 -0.38438865143289 -0.292214782481266 2.03700728697843 -1.48854969502649 -0.789399186788411 -0.85534321543151 -0.240305397917814 0.246708475507435 -8.88178419700125e-16 9 2.27807971084712
"12310" "wt" "Solyc11g011980" -0.803988180560377 0.153605032620928 1.63463719123943 0.610501881305752 -0.714812909528672 -0.879943015077056 1.64063385105031 -0.535377698274377 0.931429551194606 0.772824814822599 -0.367175730619916 -1.22124532708767e-15 5 2.98625184834016
"12311" "wt" "Solyc11g012130" 1.06998631467123 -0.419127129516088 0.109966254976054 -1.29601705591303 1.22793270618947 -0.692741090407639 0.555380164986159 1.93233936469895 -0.1626459844859 -1.28732961724473 0.581456400624835 2.38697950294409e-15 1 3.68385518513307
"12312" "wt" "Solyc11g012230" -0.491269695166077 -0.367698206386183 -0.320647803460815 -0.388884126654009 -0.468608890424026 2.03710872209111 -1.39562666914488 -0.861750699783061 -0.898382325553779 -0.0509553502029907 0.272391647114893 -1.22124532708767e-15 8 0.119153425225972
"12313" "wt" "Solyc11g012320" -1.01922612313914 0.374959472047993 -0.930384221117096 1.59100197144845 -0.468364506980308 0.452013407740109 -1.33479588055275 -0.70395537464313 1.67344671735821 0.607859908394381 -0.474328630196977 -2.63677968348475e-16 3 0.561769763252598
"12314" "wt" "Solyc11g012330" -0.399879426283189 -0.397494280848663 -0.506055511178249 -0.164324425903836 -0.554891904960437 2.02264554917437 -1.58229527944667 -0.780299291191554 -0.783006400767739 0.0598468063828849 0.0863035427332495 -8.88178419700125e-16 8 0.0657477189376848
"12315" "wt" "Solyc11g012360" -0.869229624554294 0.783387662758636 -1.00893670563551 1.5126323233515 -0.553479414023163 0.13562575810283 -1.23241760427394 -0.39953869086017 1.90423704692618 0.880324866453115 -0.194474445031957 -2.22044604925031e-16 3 0.324108166388349
"12316" "wt" "Solyc11g012440" -0.976094211486276 0.86523768749649 -0.881386302504942 0.612973784438326 -0.82872265026671 1.20799169232311 -1.57218708567309 -0.895529991799161 0.796274836738867 0.91624884599089 0.497753936237872 -5.55111512312578e-16 9 2.62761568070951
"12317" "wt" "Solyc11g012455" 0.190546075458412 -0.388686584158649 -0.910386883628284 1.20545678629423 1.07536512492301 -1.17229451888873 -0.378624466648344 1.28010007045418 2.02091222412826 -0.841715412150227 -0.854441510236792 2.44249065417534e-15 2 1.66212343196825
"12318" "wt" "Solyc11g012590" -0.278249118046714 -0.986763036222155 0.172148880437201 -0.0629270837241011 -0.69634094699328 1.85213130454905 -0.947147339217197 -0.859067918319565 -1.12540112195034 0.00973624569697264 -0.506987733856529 -5.55111512312578e-16 8 0.56957833474399
"12319" "wt" "Solyc11g012625" -0.357393427746881 -0.377826690969817 -0.485198457948816 -0.40860263698789 -0.410293094502283 2.03931430815569 -1.53406615862805 -0.69523075537866 -0.900859687715924 -0.095506690546978 0.275772771427214 -1.11022302462516e-15 9 1.38401139731065
"12320" "wt" "Solyc11g012700" -0.78532939272779 0.51674826870197 -0.875274177970706 0.714800917248412 -0.957466813850816 1.38652119859893 -1.68731364188102 -0.873627963031383 0.520600689027641 0.918999861463708 0.141450088675826 -8.88178419700125e-16 9 1.96804558283939
"12321" "wt" "Solyc11g012950" 0.871053493068471 -0.316129505162912 -0.718747497471526 -0.732986003664418 -0.710329002705491 1.60713851593588 -1.51193951667898 0.578328242338481 -1.26499914537598 0.343926406374979 0.239517236923878 2.22044604925031e-16 7 0.61310307382987
"12322" "wt" "Solyc11g012990" -0.573634265980761 -0.275915975584799 -0.38073589229477 -0.448638275067246 -0.352004202181104 2.03092861110868 -1.42646304370996 -0.877414946868654 -0.817071159535385 -0.139717681229127 0.415000820799892 -1.4432899320127e-15 8 0.105054044784595
"12323" "wt" "Solyc11g013083" 0.258866363987128 -0.549246412839517 -0.457316682039084 -0.691127860784978 -0.486699683446471 1.92552427512292 -1.43498509768399 -0.120890008750125 -1.30221916509604 -0.0471950637928034 0.202036127368828 -3.33066907387547e-16 8 0.281561975816663
"12324" "wt" "Solyc11g013110" 1.43563057936233 0.483765926956843 0.233094507863289 -0.274777799081204 -0.301598410283436 -1.57611480481782 0.897798203579711 2.22658802603526 0.657248482181139 0.729486996033638 0.153428637819207 2.88657986402541e-15 1 2.88717086182788
"12325" "wt" "Solyc11g013120" 1.94000365582054 -0.122744713117391 -0.266445697419853 -0.435211145973469 -0.146319897255849 -0.969282202053979 0.171945598367279 2.53046199464386 0.0111461034058491 0.330571457727061 -0.15332952882127 2.77555756156289e-15 1 1.80048472927154
"12326" "wt" "Solyc11g013130" 1.67360841210154 0.366756221479777 -0.906054644611166 0.357403306151074 -0.786157623100638 -0.705555672020586 -0.636127877686649 2.16463060188415 0.590272293534813 1.15450530983755 -0.313920240171138 3.71924713249427e-15 1 2.54801688055203
"12327" "wt" "Solyc11g013150" 0.494485212328642 0.756980213573942 0.483091859199643 -1.67289451731091 0.726997875273624 -0.788660643064937 0.967937423712553 1.43589717886289 0.10128865668686 -0.490187589362066 1.64638379771725 4.9960036108132e-16 5 1.90099174768949
"12328" "wt" "Solyc11g013155" 0.0715728289408307 -0.590431684496755 -0.224467939541277 -0.756395561050903 -0.454124719408785 1.95384707555689 -1.23733731750981 -0.338035757586949 -1.35858353527366 -0.126425686264066 0.240055316609505 -6.66133814775094e-16 8 0.49017771967299
"12329" "wt" "Solyc11g013200" -0.774392535915438 -0.338697606404781 0.0281070511137035 -0.775369929696779 -0.0580428266243444 1.91839584752764 -0.957728956022981 -1.00874778340751 -0.923897704431019 -0.489616422368887 0.630471137008961 -1.77635683940025e-15 9 1.9396725272143
"12330" "wt" "Solyc11g013310" -0.963923925566312 1.07305208830171 -0.826845607109629 1.01453884143793 -0.910774027874244 0.61395263081055 -1.27445388560494 -0.703824506631897 1.37503378730553 1.188347688788 0.316692609361778 -8.74300631892311e-16 3 2.13782702465401
"12331" "wt" "Solyc11g013315" -0.396484197952105 -0.666873384675417 -0.235339885058725 -0.353966024805374 -0.367769390941187 2.02043288343281 -1.31846832314304 -0.803851752592168 -1.01479514382803 -0.239734136869626 0.029619309689939 -9.99200722162641e-16 8 0.353505972510103
"12332" "wt" "Solyc11g013320" -0.590552662943781 -0.734057182418426 0.00471974955662846 -0.311368571116567 -0.343019129816417 1.97427779673856 -1.09083923826693 -1.01523676919986 -0.983617014920724 -0.299936410434411 -0.0275406017605346 -8.88178419700125e-16 8 0.404637996713921
"12333" "wt" "Solyc11g013330" -0.638561591968981 -0.356604396659808 -0.296707892177419 -0.104232823318731 -0.604178458744707 2.00028516286965 -1.39739954564588 -1.03992076235792 -0.709105659497041 0.10337518768543 0.0941747675505174 -8.88178419700125e-16 8 0.261426119900338
"12334" "wt" "Solyc11g013360" -0.20137434635684 -1.03659052481874 0.0620718892489015 -0.282944168371692 -0.440392353823866 1.89922950412223 -1.02437736058904 -0.712526006291671 -1.22021902640669 -0.269615598131139 -0.358064943193055 -4.44089209850063e-16 8 0.749835865683694
"12335" "wt" "Solyc11g013397" -0.350755489074542 -0.510825952763225 -0.312656848123351 -0.446615788447621 -0.415383609703401 2.03623768811214 -1.38251551092996 -0.737177060946531 -1.02157514063222 -0.145835029319193 0.191205650254051 -9.99200722162641e-16 8 0.058442112365179
"12336" "wt" "Solyc11g013400" 0.160388073867044 -0.822502197616319 -0.330121563182866 -0.868225170526129 0.00710711454057766 1.85335374291769 -1.23932114972169 -0.110492868551108 -1.33623571746222 -0.631449692011143 0.209744232740634 -8.88178419700125e-16 8 0.537274036775135
"12337" "wt" "Solyc11g013420" 0.0794324712345517 -1.1054337639017 0.142309323333197 -0.322697592645069 -0.605033903636714 1.81142346561574 -0.921990690976863 -0.488101163405299 -1.38379736544113 -0.109399781012132 -0.472740398242904 -2.22044604925031e-16 8 0.848503049447562
"12338" "wt" "Solyc11g013430" -0.534740119049717 -0.692977783821215 -0.506189538254947 1.83380848651461 -0.602111401842049 0.502210356453314 -1.06051872335966 -0.55708054939058 1.0509678235143 0.407349326603966 -1.52791115138951 4.30211422042248e-16 2 4.70890187227598
"12339" "wt" "Solyc11g013450" -0.491680950593745 -0.00529737468338447 -0.723909378508766 0.100163006803578 -0.780557567314174 1.90128226429649 -1.74608047022157 -0.801288386794799 -0.390314503278122 0.454254294958634 0.177317588211101 -4.44089209850063e-16 8 2.0649104558241
"12340" "wt" "Solyc11g013463" 0.401825022062445 -0.880557443877807 -0.218385283464554 -0.665854269791914 -0.468134579570094 1.83110655464192 -1.19182692996736 -0.0444003446705518 -1.47447139082448 -0.160889703955779 -0.0973242743998028 2.22044604925031e-16 7 0.307540432969875
"12341" "wt" "Solyc11g013500" -0.051486506129446 -0.69180315428482 -0.327674344941186 -0.553287149322084 -0.368163472583942 1.99241462726148 -1.36479899859525 -0.451573214973744 -1.21355658686262 -0.233651695859346 0.08342298089449 -7.7715611723761e-16 8 0.136809850796961
"12342" "wt" "Solyc11g013533" -0.110767576442011 -0.48187832267105 -0.50028046218913 -0.438452969482057 -0.487394719531032 2.01877405031528 -1.54340342771493 -0.491778562086823 -1.04798603012312 -0.0381667934257486 0.162980393198762 -8.88178419700125e-16 8 0.0392878547962937
"12343" "wt" "Solyc11g013687" 0.254108328027335 -0.631428494629787 -0.598665096797055 -0.512406669071033 -0.440732565120845 1.92912449759139 -1.57844183471465 -0.112659157633419 -1.18565604221218 -0.0966273021709001 0.0466494495366808 -3.33066907387547e-16 8 0.202591994380134
"12344" "wt" "Solyc11g013810" 0.908263637913312 1.59518751020945 -0.68298556775533 -0.531754038292466 -0.803750891689321 -0.484960650385642 -0.415917523007263 1.57490657047121 0.656721286748041 1.40440943914099 1.2738435210126 1.33226762955019e-15 1 4.36066683868738
"12345" "wt" "Solyc11g013830" -1.07057303152824 0.358588861965234 -0.987445381254252 0.551938537788335 -0.37156795189274 1.51905896492166 -1.79212908632383 -1.02372926636048 0.582553820008846 0.253954054108013 0.304814117384424 -8.32667268468867e-16 3 2.12396129431691
"12346" "wt" "Solyc11g013850" -0.570345464225969 -0.438074470199339 -0.280101870722301 -0.423690089048345 -0.318413459966771 2.03062535416273 -1.34374021278114 -0.908808283356559 -0.88513306831558 -0.228434468995336 0.281387417234512 -1.4432899320127e-15 9 2.3133504915331
"12347" "wt" "Solyc11g013870" -0.589938762224187 -0.551015183188892 -0.590463061619149 -0.110594122421992 -0.149268777942365 1.99127990739658 -1.61935118647293 -0.85031202348119 -0.60029899111212 -0.380814183256045 0.049186227197214 -9.99200722162641e-16 8 0.147121889432331
"12348" "wt" "Solyc11g013890" -1.14805406643797 1.44259159830993 -0.522332475717901 -0.057234143912697 -0.658788640991295 0.943817728749936 -1.02423081559988 -0.855829497979074 0.799404882609242 0.895075763830284 1.35646296648183 -1.33226762955019e-15 3 1.62870518372167
"12349" "wt" "Solyc11g015893" -0.437993920147709 -0.168748789409166 -0.682372698871288 -0.184633522361368 -0.526849234379138 2.00059816516867 -1.71356727227701 -0.734348521624691 -0.626015665323945 0.116542941583072 0.284660672675484 -1.22124532708767e-15 8 0.110578488173232
"12350" "wt" "Solyc11g016970" -0.702589859746007 -0.825967261013633 0.00795143657858098 -0.746559190095287 0.543364918133489 1.72379995614286 -0.851013120844414 -0.789349438101056 -0.852365667240107 -1.19297695741138 0.340599257519212 -1.4432899320127e-15 8 0.974275505253566
"12351" "wt" "Solyc11g016975" -0.319789624881823 -0.433257135779364 -0.421470567692789 -0.419095162641717 -0.44555929443082 2.03917178542651 -1.48180104663297 -0.688492765863496 -0.967429886300931 -0.0815187153784471 0.225799326084922 -9.99200722162641e-16 8 0.45979308368716
"12352" "wt" "Solyc11g017000" 1.94126582436626 -0.429174507682558 -0.419146416917366 -0.501793412663926 0.176168812826357 -0.767320299928771 -0.0384369414211523 2.53136438600663 -0.126023909823395 -0.11076455380731 -0.24598147491806 3.44169137633799e-15 4 0.900770578360251
"12353" "wt" "Solyc11g017010" 0.0481603018527628 -0.217171976583767 -0.780462658558179 -0.58778065948143 -0.417612866367735 1.95486785913835 -1.72647408545828 -0.207423436247207 -0.954785975632726 0.00334752102865014 0.446351984652562 -4.44089209850063e-16 9 2.69098470983996
"12354" "wt" "Solyc11g017035" 0.0474600565710834 -0.277958618389312 -0.458398972282713 -0.87903100531031 -0.379749928681702 1.94767846809295 -1.40940147902093 -0.243848082241527 -1.21116904762437 -0.0943228323602222 0.575189119820527 -7.7715611723761e-16 8 0.233527464290594
"12355" "wt" "Solyc11g017190" 0.478690032102201 -0.535414292140418 -0.802083929728967 -0.429553595852554 -0.544598822186944 1.83296060780668 -1.72265824005837 0.145600320540567 -1.10176950994347 0.0823675837296697 0.00973378671148939 -1.11022302462516e-16 7 0.148462343131204
"12356" "wt" "Solyc11g017210" -0.168370258431163 -0.799529683537915 -0.657644028835383 0.15595536250561 -0.447521359842137 1.91710996814099 -1.70169646923804 -0.554776731964781 -0.716213878479809 -0.109520970536397 -0.428662107044712 -8.88178419700125e-16 8 0.261768814200442
"12357" "wt" "Solyc11g017220" 0.295873053316787 -0.975969378916438 -1.03936346240505 0.26892658190029 -0.211568949031908 1.66210215513632 -1.90870237624696 0.056864429617079 -0.580846935996313 -0.296800531780406 -0.664189953784652 2.22044604925031e-16 7 0.788343457859895
"12358" "wt" "Solyc11g017270" 0.0580377775777444 -0.203533608921666 -0.919876337127689 -0.483369830711437 -0.38236707092119 1.93110907010424 -1.84450297591793 -0.160690884270472 -0.835891337811976 -0.00555574771259974 0.400546338769864 -5.55111512312578e-16 8 0.561828511229356
"12359" "wt" "Solyc11g017280" 0.0256576714557267 -0.561527640159118 -0.658248473737561 -0.459962327890513 -0.328636991870426 1.98271776220189 -1.65139421765444 -0.294930009759482 -1.03390336064784 -0.19708953068043 0.131194264852287 -5.55111512312578e-16 8 0.188093672469961
"12360" "wt" "Solyc11g017285" -0.220795097166144 -1.03663412799604 -0.193908005159799 1.40879193625397 -0.941390098842856 0.983935392910873 -1.01764180750073 -0.602314278807754 0.144194905372707 0.514457809960224 -1.59420712472837 -3.33066907387547e-16 6 2.43331637001709
"12361" "wt" "Solyc11g017290" 0.0636558294561882 -0.464027638982983 -0.812750611048756 -0.0307347139309998 -0.671425178189972 1.91528231269652 -1.82295748954718 -0.31013188449168 -0.786048066141046 0.224342430255443 -0.137890197387529 -2.22044604925031e-16 8 0.246278021329813
"12362" "wt" "Solyc11g017310" 0.40070464515635 -0.659920790142332 -0.562179927295715 -0.734977406216484 -0.302681679546383 1.85905515804456 -1.47822764058267 0.0854137718802812 -1.30561601018634 -0.240423706634702 0.159766119899883 -2.22044604925031e-16 7 0.459477810402731
"12363" "wt" "Solyc11g017320" 1.46052263663099 -0.701472601664542 -0.770058463081322 -0.402906110533018 -0.668777800169785 1.08269233881768 -1.34296696015023 1.2455007043991 -1.13012181029419 0.326726814198371 -0.386709941438406 1.49880108324396e-15 7 0.447917424641516
"12364" "wt" "Solyc11g017330" -0.399939898206766 -0.320531917269261 -0.255553103447545 -0.389727099991804 -0.656428563464142 2.02218058237952 -1.34459013419053 -0.825687428090528 -0.971369767200557 0.150686498089124 0.252118239271558 -8.88178419700125e-16 8 0.463252819525346
"12365" "wt" "Solyc11g017335" -0.256504553106543 -0.190059411501218 -0.530052060746404 -0.644133584508968 -0.391458154261556 2.01220776412469 -1.52701547499823 -0.53797516194346 -0.96128973501839 -0.0593052599731016 0.548297891175159 -9.99200722162641e-16 8 0.225686029542857
"12366" "wt" "Solyc11g017360" -0.248880297798023 -0.470248969440732 -0.662118396551972 -0.116111481139088 -0.505114599748092 2.00247374467791 -1.71229342881772 -0.607382302800952 -0.770748032865606 0.0129086347525221 -0.00592179167502989 -8.88178419700125e-16 8 0.118401954571979
"12367" "wt" "Solyc11g017365" -0.269338824144029 -0.458299948970612 -0.349410717317924 -0.644876846569001 -0.300275093643345 2.02220143064491 -1.37565717220308 -0.601062121906327 -1.09070774069584 -0.247642188798848 0.36375885338677 -8.88178419700125e-16 8 0.153157778468486
"12368" "wt" "Solyc11g017370" -0.300411297916611 -0.441086284365093 -0.441007097149634 -0.414405073492785 -0.441286374296348 2.03819612722047 -1.49880690838804 -0.667180987435002 -0.967653958944595 -0.0854067843239266 0.215742523615474 -8.88178419700125e-16 8 0.0255411438574338
"12369" "wt" "Solyc11g017373" -0.240536188263583 -0.410961503826 -0.354596512654092 -0.4729592225671 -0.550826794320451 2.02988022163123 -1.42060886107788 -0.644820271911841 -1.05670525722699 0.0258450682837865 0.238853601343208 -1.22124532708767e-15 8 3.10633775053828
"12370" "wt" "Solyc11g017377" 0.0268972653425348 -0.479959431529154 -0.525596301419 -0.507829483976081 -0.507745634326632 1.99423358590833 -1.54752876307773 -0.35273986367882 -1.11841321533998 -0.00998405409731952 0.180942691266801 -5.55111512312578e-16 8 0.0829786006783311
"12371" "wt" "Solyc11g017380" 0.269027914287052 -0.487871302378376 -0.800672219759702 -0.510769796035262 -0.378701054200904 1.90898645808719 -1.73555308650091 -0.019056544041958 -1.05291810381389 -0.0944848031686737 0.168407086928077 1.11022302462516e-16 9 2.16134548758651
